time [s],expiration [NA](/api/datatype/35/)
15913.296875,23400
15915.75,23394
15918.4375,23391
15921.4140625,23393
15924.3984375,23380
15927.1171875,23393
15929.8359375,23358
15932.7578125,23378
15934.6796875,23362
15937.6171875,23394
15940.890625,23391
15944.125,23390
15947.53125,23388
15950.5,23389
15953.5859375,23389
15956.703125,23392
15959.703125,23390
15962.921875,23389
15966.0078125,23389
15969.1484375,23388
15972.25,23389
15975.0859375,23311
15977.6875,23383
15980.6328125,23387
15983.859375,23387
15987.0,23390
15990.2265625,23387
15993.125,23384
15996.03125,23385
15998.9765625,23381
16002.3359375,23324
16008.8984375,23156
16012.5859375,23391
16016.1875,23389
16020.3984375,23393
16024.5390625,23387
16028.109375,23394
16030.875,23393
16033.3359375,23397
16036.546875,23397
16039.75,23396
16042.5,23397
16045.484375,23391
16047.6796875,23350
16049.7734375,23356
16054.6875,23366
16057.15625,23346
16062.2734375,23355
16066.328125,23332
16069.5859375,23370
16074.078125,23369
16077.46875,23375
16080.59375,23377
16084.046875,23378
16087.3046875,23376
16091.3046875,23332
16092.7734375,23310
16094.75,23300
16105.59375,23374
16109.1015625,23322
16113.8828125,23335
16122.0234375,23359
16131.390625,23382
16135.984375,23368
16143.9375,23325
16147.0625,23385
16149.6875,23382
16156.6328125,23333
16162.9609375,23363
16165.890625,23357
16175.3046875,23355
16181.609375,23315
16184.8359375,23359
16187.7578125,23363
16190.9140625,23368
16193.90625,23370
16196.84375,23368
16199.4921875,23372
16202.3984375,23368
16205.2890625,23368
16208.3359375,23370
16211.2421875,23364
16214.0703125,23365
16216.890625,23353
16219.7265625,23360
16222.8125,23350
16226.0703125,23354
16229.1328125,23354
16232.109375,23360
16234.9765625,23358
16237.8125,23359
16240.59375,23322
16243.3125,23319
16246.390625,23364
16249.1015625,23370
16252.03125,23360
16255.578125,23349
16257.59375,23355
16260.3828125,23357
16262.9375,23309
16264.984375,23360
16267.453125,23365
16269.8046875,23368
16272.390625,23369
16274.9296875,23368
16278.2578125,23354
16279.875,23362
16282.9140625,23357
16284.9140625,23364
16287.6953125,23365
16290.1953125,23331
16292.3828125,23332
16294.7421875,23364
16297.046875,23303
16299.0703125,23284
16301.6484375,23333
16304.828125,23352
16307.9453125,23351
16310.6171875,23359
16313.71875,23363
16316.2578125,23318
16318.5625,23364
16321.1015625,23363
16324.34375,23365
16327.125,23296
16329.109375,23308
16333.8203125,23336
16336.2421875,23325
16341.4140625,23343
16343.234375,23350
16345.7421875,23334
16347.53125,23330
16350.03125,23324
16352.390625,23339
16354.6171875,23357
16357.1484375,23360
16360.140625,23356
16362.3046875,23352
16365.4375,23349
16367.0703125,23331
16369.59375,23354
16372.703125,23353
16375.1328125,23331
16377.71875,23339
16380.3828125,23346
16383.09375,23346
16385.6171875,23331
16388.046875,23353
16390.8046875,23339
16392.7890625,23327
16395.1953125,23324
16396.796875,23346
16399.9140625,23368
16403.09375,23374
16408.4296875,23329
16410.375,23335
16412.6640625,23316
16414.8046875,23198
16432.25,23362
16435.984375,23366
16439.3359375,23362
16442.71875,23361
16446.140625,23363
16448.7109375,23353
16451.4375,23364
16454.59375,23371
16457.9140625,23363
16461.5078125,23348
16464.796875,23372
16467.984375,23335
16470.6484375,23369
16474.28125,23342
16477.046875,23370
16479.96875,23374
16483.640625,23377
16486.6953125,23377
16489.9140625,23371
16492.921875,23375
16496.6484375,23366
16499.3515625,23362
16502.203125,23367
16505.5078125,23369
16508.7578125,23370
16511.375,23371
16514.359375,23368
16516.9765625,23356
16519.8515625,23352
16522.3046875,23355
16524.328125,23371
16527.578125,23375
16530.4765625,23377
16533.640625,23378
16536.59375,23378
16539.4375,23375
16542.765625,23376
16545.9453125,23378
16549.078125,23376
16552.296875,23379
16555.2734375,23377
16558.1328125,23376
16560.984375,23376
16563.953125,23377
16567.109375,23374
16570.3515625,23374
16573.4609375,23376
16576.4296875,23376
16579.7734375,23379
16582.6953125,23379
16585.4609375,23377
16588.5859375,23378
16591.7421875,23375
16594.5546875,23376
16597.375,23378
16600.3125,23374
16602.703125,23369
16606.0546875,23377
16609.1796875,23375
16612.0625,23373
16615.3203125,23380
16618.5546875,23377
16621.3828125,23377
16624.4140625,23378
16626.7890625,23368
16630.0859375,23378
16632.578125,23301
16635.21875,23308
16637.6171875,23365
16640.28125,23341
16642.8984375,23356
16645.859375,23360
16648.46875,23363
16651.140625,23363
16654.0390625,23363
16656.6875,23363
16659.3984375,23367
16661.9609375,23366
16664.828125,23362
16667.4921875,23363
16670.765625,23368
16673.8046875,23367
16677.0546875,23365
16680.515625,23367
16685.484375,23188
16693.046875,23375
16697.796875,23381
16701.34375,23380
16704.515625,23372
16707.6875,23375
16710.796875,23378
16713.53125,23376
16716.5859375,23377
16719.5390625,23378
16722.625,23375
16725.8828125,23374
16728.875,23373
16731.78125,23376
16734.5390625,23375
16737.6328125,23377
16740.40625,23376
16743.6328125,23378
16746.6171875,23379
16749.4453125,23378
16752.7734375,23378
16755.8203125,23377
16758.453125,23376
16761.4453125,23378
16764.4453125,23378
16767.6171875,23377
16770.7578125,23377
16773.734375,23375
16776.796875,23379
16779.703125,23379
16782.6484375,23379
16785.828125,23377
16788.8203125,23375
16791.75,23377
16794.71875,23375
16797.7109375,23377
16800.375,23376
16803.4375,23375
16806.390625,23375
16809.1796875,23375
16812.0625,23376
16815.078125,23374
16818.171875,23376
16821.0234375,23376
16824.109375,23375
16826.984375,23377
16829.921875,23378
16832.28125,23377
16834.890625,23381
16837.828125,23381
16840.828125,23380
16843.5859375,23381
16846.359375,23381
16849.1328125,23382
16851.9296875,23379
16855.0,23380
16857.8203125,23381
16860.7421875,23384
16863.4375,23381
16866.375,23382
16869.25,23384
16871.796875,23372
16874.765625,23379
16877.7890625,23380
16880.6640625,23380
16883.8671875,23381
16886.65625,23382
16889.671875,23382
16892.6484375,23382
16895.7109375,23384
16898.7578125,23383
16901.71875,23382
16904.75,23380
16907.7734375,23383
16910.703125,23381
16913.65625,23380
16916.6953125,23377
16919.71875,23360
16922.8984375,23374
16926.109375,23374
16929.1953125,23376
16932.359375,23379
16935.8203125,23377
16938.875,23380
16941.9296875,23378
16945.3203125,23379
16948.3828125,23378
16951.3828125,23379
16954.1796875,23378
16957.203125,23379
16960.0703125,23379
16963.0078125,23380
16965.875,23381
16968.8203125,23380
16971.8828125,23380
16975.0078125,23379
16977.953125,23379
16980.8046875,23376
16983.796875,23378
16986.7109375,23376
16989.859375,23377
16993.2734375,23378
16996.609375,23377
16999.90625,23378
17003.0625,23380
17006.0390625,23377
17009.796875,23381
17012.1875,23382
17015.1484375,23381
17018.3828125,23378
17021.4140625,23383
17024.6171875,23383
17027.734375,23386
17030.8203125,23386
17033.671875,23386
17036.7265625,23383
17039.953125,23384
17043.1328125,23385
17046.421875,23385
17049.953125,23385
17053.0390625,23384
17055.84375,23385
17058.6953125,23307
17060.671875,23284
17066.3828125,23286
17071.78125,23295
17077.2890625,23264
17079.203125,23289
17081.203125,23285
17085.2890625,23338
17088.9140625,23355
17092.6015625,23364
17096.1015625,23366
17099.7421875,23357
17103.6953125,23365
17107.75,23368
17111.9765625,23369
17115.375,23372
17119.1328125,23365
17122.7578125,23370
17126.1875,23368
17130.125,23364
17133.3984375,23364
17137.34375,23363
17140.9375,23354
17144.3203125,23361
17147.953125,23363
17151.65625,23365
17155.140625,23368
17158.8046875,23363
17162.4296875,23366
17166.21875,23359
17169.7265625,23360
17172.8359375,23362
17176.0859375,23367
17179.703125,23367
17184.296875,23347
17187.03125,23363
17189.828125,23371
17193.1953125,23371
17196.515625,23372
17200.1015625,23371
17203.328125,23371
17206.6796875,23369
17209.8203125,23374
17213.2265625,23375
17216.46875,23372
17219.546875,23378
17222.75,23377
17226.8984375,23377
17230.703125,23378
17234.375,23377
17237.6171875,23377
17240.9140625,23377
17244.453125,23381
17248.25,23381
17251.9765625,23374
17255.4453125,23376
17258.9453125,23382
17262.734375,23383
17266.546875,23388
17269.6953125,23382
17273.9296875,23383
17279.0625,23377
17282.578125,23382
17286.8203125,23384
17291.1015625,23386
17295.234375,23383
17299.359375,23380
17302.921875,23381
17307.34375,23378
17310.4296875,23375
17313.796875,23379
17317.4296875,23384
17321.1875,23386
17325.28125,23387
17329.078125,23378
17332.875,23381
17336.0625,23385
17339.2421875,23380
17342.6796875,23298
17344.8515625,23258
17346.7421875,23167
17350.6015625,23354
17352.6953125,23366
17355.1640625,23365
17357.84375,23367
17360.875,23369
17364.1484375,23369
17367.3125,23368
17370.828125,23372
17373.921875,23369
17377.2578125,23367
17380.3125,23369
17383.3828125,23370
17386.6328125,23369
17390.03125,23370
17393.4375,23374
17397.4609375,23373
17401.4375,23375
17404.953125,23376
17408.234375,23376
17412.59375,23373
17415.765625,23369
17419.1796875,23365
17422.375,23361
17425.421875,23367
17428.609375,23363
17431.5703125,23365
17434.6953125,23365
17437.984375,23369
17441.859375,23374
17445.78125,23375
17450.0078125,23375
17454.1328125,23381
17457.8125,23379
17461.8515625,23378
17465.2109375,23369
17468.5546875,23372
17473.09375,23376
17476.7734375,23376
17481.28125,23372
17485.25,23374
17489.1171875,23371
17492.8515625,23372
17496.3984375,23372
17499.65625,23373
17503.1875,23373
17506.625,23376
17511.109375,23374
17514.4296875,23366
17517.8046875,23371
17521.4609375,23367
17524.4921875,23372
17527.8125,23375
17531.3203125,23376
17535.1484375,23371
17538.5,23373
17541.828125,23375
17545.5390625,23376
17549.6640625,23374
17553.5625,23376
17557.9296875,23376
17561.234375,23374
17565.2890625,23371
17569.046875,23374
17573.3984375,23372
17576.875,23373
17580.625,23369
17584.7421875,23368
17588.5703125,23372
17592.34375,23373
17596.4765625,23372
17600.8046875,23370
17604.4921875,23371
17609.3203125,23371
17613.1171875,23371
17616.78125,23373
17620.46875,23372
17623.9296875,23371
17627.2734375,23367
17630.890625,23371
17634.6875,23372
17639.046875,23375
17642.859375,23376
17646.8515625,23373
17650.7890625,23373
17653.9296875,23365
17657.7578125,23374
17662.2734375,23373
17665.5625,23375
17670.34375,23375
17674.2734375,23372
17678.3671875,23368
17682.109375,23368
17685.328125,23370
17689.046875,23370
17692.828125,23369
17695.828125,23373
17699.171875,23368
17702.8359375,23367
17705.7734375,23351
17708.1328125,23361
17710.734375,23365
17713.671875,23370
17717.3984375,23372
17721.3671875,23372
17725.3125,23371
17728.9921875,23373
17733.0078125,23258
17734.40625,23261
17737.6796875,23327
17740.390625,23337
17743.3125,23342
17746.2109375,23350
17751.15625,23055
17757.2890625,23333
17763.2421875,23355
17766.1328125,23356
17769.1171875,23352
17772.5625,23358
17776.5546875,23350
17779.7265625,23349
17782.9609375,23352
17786.1953125,23353
17789.6171875,23349
17793.15625,23352
17796.4609375,23354
17799.8984375,23354
17803.4921875,23360
17806.8203125,23357
17810.1484375,23358
17813.46875,23362
17817.2265625,23352
17820.4921875,23349
17823.796875,23352
17827.34375,23356
17830.5,23353
17834.09375,23357
17838.15625,23353
17841.65625,23350
17844.9453125,23354
17848.0078125,23363
17851.3046875,23357
17854.7421875,23354
17857.8828125,23353
17861.0859375,23350
17864.15625,23351
17867.65625,23350
17870.8671875,23347
17874.0234375,23348
17876.9296875,23346
17880.125,23348
17883.4140625,23346
17886.359375,23348
17889.28125,23346
17891.9921875,23349
17894.8671875,23352
17898.40625,23351
17901.71875,23354
17905.34375,23356
17908.671875,23347
17911.7734375,23347
17914.7265625,23347
17917.7109375,23347
17920.828125,23349
17923.8984375,23351
17926.9140625,23355
17930.2734375,23357
17933.8203125,23346
17936.96875,23345
17939.90625,23347
17942.8984375,23350
17945.7109375,23350
17948.8046875,23351
17951.796875,23350
17954.75,23353
17957.734375,23355
17960.7265625,23356
17962.0390625,23358
17964.3671875,23351
17967.5,23355
17970.828125,23354
17973.921875,23357
17977.1796875,23356
17980.53125,23359
17984.234375,23353
17987.515625,23361
17991.140625,23368
17994.671875,23357
17997.9765625,23358
18001.2890625,23358
18004.5703125,23357
18007.546875,23356
18010.65625,23354
18013.7578125,23353
18017.25,23355
18020.65625,23354
18023.796875,23354
18026.828125,23352
18029.703125,23357
18032.828125,23357
18035.78125,23362
18039.109375,23362
18042.5546875,23363
18046.2265625,23362
18050.1015625,23354
18053.2734375,23357
18056.1640625,23356
18059.203125,23355
18062.0,23357
18065.21875,23355
18068.1875,23355
18071.25,23354
18074.3359375,23355
18077.3125,23358
18080.4921875,23360
18084.0078125,23358
18087.1171875,23357
18090.5703125,23361
18093.625,23364
18096.859375,23364
18100.390625,23359
18103.90625,23353
18107.5078125,23359
18111.1484375,23361
18114.765625,23363
18119.1484375,23357
18122.3046875,23357
18125.2734375,23358
18128.609375,23361
18131.6875,23361
18135.203125,23357
18138.1640625,23358
18141.515625,23358
18144.9453125,23358
18148.296875,23358
18151.625,23361
18155.109375,23359
18158.28125,23361
18161.3125,23363
18164.578125,23364
18168.90625,23361
18172.5859375,23357
18175.9765625,23353
18179.1640625,23355
18183.1171875,23355
18186.3359375,23362
18191.0859375,23270
18200.8984375,23042
18205.3125,23045
18209.5703125,23326
18212.40625,23339
18216.3671875,23341
18219.7265625,23338
18223.1328125,23339
18228.7578125,23235
18233.109375,23324
18235.765625,23336
18239.0390625,23326
18242.21875,23327
18245.2578125,23317
18247.8984375,23321
18251.390625,23330
18254.6328125,23329
18258.109375,23328
18261.453125,23327
18265.109375,23335
18268.15625,23330
18271.3515625,23328
18274.4765625,23336
18277.796875,23336
18281.4453125,23338
18285.25,23337
18288.625,23337
18291.7578125,23334
18295.0390625,23334
18297.828125,23331
18299.140625,23340
18301.5703125,23334
18305.0859375,23338
18308.21875,23340
18311.453125,23341
18314.59375,23342
18317.9609375,23343
18321.4765625,23344
18325.0703125,23344
18328.75,23345
18332.2265625,23348
18335.9609375,23343
18339.3046875,23342
18342.796875,23340
18346.5625,23342
18348.5234375,23334
18352.21875,23343
18356.7734375,23350
18361.046875,23345
18365.28125,23340
18368.828125,23339
18372.453125,23340
18375.953125,23345
18379.671875,23344
18383.28125,23342
18387.03125,23342
18390.75,23343
18394.1328125,23346
18398.109375,23351
18401.4296875,23344
18405.03125,23346
18408.546875,23346
18412.6875,23344
18417.8828125,23339
18421.65625,23349
18424.8828125,23346
18428.7109375,23348
18433.25,23346
18437.15625,23345
18441.140625,23344
18445.609375,23344
18448.953125,23351
18452.6015625,23345
18456.25,23342
18460.25,23340
18464.0234375,23337
18467.3046875,23344
18471.75,23349
18475.515625,23345
18479.4921875,23347
18483.1953125,23348
18486.9921875,23350
18491.390625,23348
18495.078125,23346
18498.7109375,23341
18502.8671875,23344
18507.1796875,23346
18511.6640625,23345
18515.96875,23348
18519.671875,23343
18524.1875,23345
18528.078125,23346
18532.640625,23350
18536.9765625,23342
18540.4921875,23342
18544.703125,23339
18547.859375,23342
18550.6875,23343
18554.671875,23344
18558.2890625,23347
18562.421875,23345
18565.6953125,23349
18569.65625,23349
18573.984375,23348
18577.6015625,23344
18581.5625,23344
18585.0,23346
18589.03125,23345
18592.75,23349
18596.6328125,23351
18600.71875,23343
18604.3671875,23346
18608.34375,23351
18611.8515625,23354
18615.96875,23347
18619.328125,23352
18623.1484375,23348
18627.03125,23346
18631.1484375,23348
18634.8671875,23345
18639.171875,23345
18642.8359375,23347
18648.4453125,23345
18652.078125,23343
18656.015625,23341
18660.0234375,23347
18663.75,23347
18667.6171875,23348
18671.4140625,23347
18674.8671875,23348
18678.3671875,23345
18682.03125,23342
18686.0078125,23342
18689.875,23343
18693.921875,23341
18697.5625,23346
18701.5625,23348
18706.2734375,23347
18710.34375,23346
18713.515625,23342
18717.296875,23340
18721.875,23344
18725.765625,23342
18729.75,23344
18733.546875,23340
18737.515625,23345
18740.734375,23342
18745.40625,23344
18749.0859375,23347
18753.609375,23344
18757.5703125,23345
18761.8125,23343
18766.375,23347
18770.9375,23343
18774.390625,23344
18779.203125,23340
18783.0546875,23344
18787.0078125,23350
18790.671875,23344
18794.2578125,23343
18798.2734375,23345
18802.3984375,23344
18805.4140625,23353
18808.53125,23339
18812.1796875,23344
18816.7578125,23342
18821.0625,23341
18825.3046875,23342
18829.078125,23342
18832.6171875,23342
18836.5078125,23340
18841.5234375,23344
18844.9921875,23341
18849.234375,23344
18854.953125,23340
18859.6328125,23340
18863.6796875,23341
18868.546875,23338
18871.8671875,23345
18875.2578125,23341
18879.4296875,23339
18883.984375,23333
18888.1875,23333
18891.9921875,23333
18896.3125,23339
18900.015625,23342
18903.1953125,23338
18906.7421875,23341
18910.3359375,23340
18914.640625,23339
18918.4375,23338
18922.109375,23340
18926.4921875,23338
18930.90625,23340
18934.3515625,23335
18937.9140625,23334
18941.4453125,23332
18945.859375,23337
18949.25,23331
18953.5546875,23335
18957.6484375,23341
18960.984375,23335
18964.7421875,23339
18968.5546875,23336
18972.5546875,23336
18977.03125,23338
18980.734375,23336
18983.9609375,23335
18987.296875,23342
18992.09375,23332
18996.84375,23340
19000.4296875,23337
19004.2421875,23336
19008.46875,23336
19012.25,23337
19016.2890625,23336
19019.421875,23341
19023.140625,23336
19027.0859375,23339
19031.765625,23340
19035.3203125,23340
19039.9921875,23339
19044.5,23336
19048.703125,23335
19053.7421875,23323
19058.9296875,23026
19066.015625,23289
19068.515625,23308
19070.6796875,23308
19073.609375,23323
19075.71875,23320
19078.7890625,23324
19083.59375,23337
19088.3203125,23334
19092.3984375,23334
19096.25,23330
19100.1875,23330
19104.546875,23332
19107.0859375,23319
19109.515625,23318
19112.4921875,23316
19115.09375,23324
19118.40625,23323
19121.9375,23336
19126.921875,23328
19129.9140625,23333
19133.2578125,23345
19137.78125,23345
19140.84375,23346
19145.171875,23327
19149.2734375,23320
19152.1484375,23336
19155.7109375,23341
19159.7109375,23339
19163.3515625,23340
19167.4765625,23339
19170.9375,23344
19174.7421875,23337
19179.3828125,23334
19181.8515625,23328
19185.2890625,23334
19188.5390625,23336
19192.1640625,23335
19196.3046875,23337
19199.9140625,23337
19203.90625,23338
19207.5703125,23336
19212.2109375,23345
19216.3125,23342
19220.2421875,23336
19224.2890625,23334
19227.9609375,23335
19231.6796875,23332
19235.390625,23334
19238.859375,23341
19242.3046875,23329
19245.390625,23332
19249.1328125,23333
19253.0703125,23333
19256.171875,23346
19259.8984375,23334
19263.5546875,23336
19268.1171875,23332
19272.7578125,23333
19276.4765625,23338
19280.171875,23337
19283.2578125,23344
19285.421875,23335
19289.1328125,23337
19293.359375,23336
19297.1484375,23339
19301.3046875,23335
19304.1796875,23342
19307.734375,23331
19311.6484375,23331
19315.9609375,23335
19319.6953125,23336
19323.5390625,23334
19327.859375,23331
19331.2734375,23330
19334.9765625,23332
19339.234375,23339
19343.2890625,23340
19347.3359375,23344
19351.328125,23340
19355.2421875,23337
19358.8984375,23337
19362.34375,23331
19366.9765625,23324
19370.3203125,23327
19374.1484375,23328
19377.921875,23331
19382.34375,23328
19386.140625,23332
19390.078125,23333
19394.03125,23332
19397.6015625,23334
19402.1640625,23332
19406.40625,23337
19410.3125,23333
19414.359375,23334
19418.0234375,23335
19421.1875,23330
19424.9609375,23330
19428.3203125,23328
19432.96875,23147
19434.3828125,23237
19436.5078125,23304
19439.1953125,23321
19442.6484375,23334
19446.6640625,23337
19450.1953125,23328
19454.3828125,23325
19458.3515625,23325
19462.6796875,23320
19466.5390625,23326
19470.1796875,23325
19477.4609375,23233
19483.328125,23312
19486.703125,23337
19490.3671875,23326
19494.09375,23333
19498.2109375,23282
19501.390625,23320
19505.0703125,23331
19509.1640625,23330
19512.6953125,23327
19516.4765625,23330
19519.125,23294
19521.8203125,23319
19525.2109375,23333
19531.828125,23337
19535.3125,23338
19539.1796875,23339
19542.203125,23306
19544.703125,23327
19548.4140625,23334
19555.3125,23326
19559.4765625,23328
19561.9140625,23334
19565.2734375,23330
19568.125,23337
19571.8984375,23330
19576.6875,23334
19580.828125,23329
19584.875,23328
19590.28125,23328
19592.96875,23313
19595.4453125,23319
19598.59375,23327
19602.375,23329
19605.921875,23330
19609.5078125,23330
19612.8515625,23333
19618.5390625,23326
19622.2890625,23328
19626.0,23331
19629.1484375,23332
19633.1640625,23332
19636.25,23336
19639.859375,23334
19643.3984375,23331
19648.0390625,23333
19652.2265625,23331
19655.921875,23329
19659.265625,23324
19663.171875,23329
19666.8125,23332
19670.3984375,23326
19673.40625,23334
19676.8125,23327
19680.6015625,23330
19684.109375,23329
19688.1171875,23326
19691.609375,23328
19694.9921875,23327
19698.625,23329
19702.3203125,23328
19705.4765625,23330
19709.5078125,23329
19713.5703125,23326
19717.4375,23331
19721.0234375,23327
19724.765625,23330
19728.0703125,23330
19732.1015625,23323
19735.9921875,23330
19739.8046875,23326
19742.515625,23334
19746.1328125,23327
19749.7890625,23327
19753.46875,23326
19757.140625,23329
19760.8046875,23328
19764.328125,23329
19768.4296875,23330
19772.1171875,23327
19775.5390625,23328
19779.2734375,23328
19782.96875,23327
19786.703125,23328
19790.890625,23326
19794.484375,23330
19800.0703125,23325
19804.3125,23328
19808.5078125,23332
19811.984375,23330
19815.9140625,23328
19819.5859375,23328
19823.21875,23328
19826.9921875,23329
19831.8828125,23326
19835.7265625,23326
19839.953125,23329
19843.6796875,23329
19847.7421875,23331
19851.28125,23330
19855.203125,23328
19858.5,23325
19862.1171875,23329
19865.890625,23326
19869.2890625,23329
19872.8125,23328
19876.3515625,23330
19880.2265625,23327
19883.7578125,23329
19887.6171875,23328
19891.46875,23327
19895.0390625,23329
19898.9296875,23327
19902.6328125,23331
19905.078125,23343
19908.4609375,23327
19911.5625,23330
19914.4609375,23341
19917.859375,23326
19921.203125,23330
19924.640625,23328
19928.5546875,23331
19932.2421875,23327
19935.7109375,23328
19939.3203125,23328
19942.7890625,23328
19946.078125,23331
19949.8046875,23329
19953.75,23329
19957.421875,23329
19961.4765625,23331
19964.921875,23330
19968.2734375,23329
19972.0546875,23329
19976.078125,23329
19979.65625,23333
19983.078125,23332
19987.0625,23328
19990.9921875,23327
19994.4765625,23328
19998.0078125,23331
20001.3828125,23331
20005.421875,23332
20009.015625,23330
20012.796875,23331
20016.2421875,23329
20019.4453125,23329
20022.96875,23329
20026.90625,23327
20031.953125,23327
20035.296875,23328
20038.78125,23328
20042.2890625,23334
20046.0703125,23329
20050.5390625,23332
20053.9375,23328
20057.6484375,23329
20061.0859375,23329
20064.4140625,23332
20068.109375,23329
20071.953125,23330
20075.703125,23329
20079.5078125,23330
20083.4375,23333
20087.6171875,23327
20091.0546875,23333
20094.2421875,23330
20097.53125,23331
20100.7734375,23329
20104.234375,23328
20107.28125,23333
20110.5390625,23329
20114.1953125,23328
20117.9609375,23325
20121.5703125,23329
20124.9921875,23329
20128.921875,23330
20132.5078125,23329
20135.296875,23332
20138.7734375,23330
20142.2734375,23330
20145.484375,23331
20148.703125,23332
20151.8828125,23330
20155.6328125,23329
20158.9296875,23330
20162.3125,23329
20166.2734375,23329
20169.765625,23334
20173.046875,23331
20176.390625,23331
20179.4375,23330
20182.8359375,23330
20186.25,23330
20189.90625,23331
20193.5,23324
20197.171875,23330
20200.8203125,23332
20203.9765625,23336
20207.3125,23330
20210.5546875,23331
20213.8671875,23330
20217.15625,23331
20220.703125,23329
20224.2109375,23332
20227.6015625,23332
20230.9453125,23334
20233.9140625,23332
20237.15625,23332
20240.4140625,23331
20244.3125,23331
20247.890625,23330
20250.703125,23332
20254.0625,23330
20257.421875,23333
20260.75,23331
20263.796875,23326
20267.0859375,23334
20270.3203125,23330
20273.75,23331
20277.0390625,23330
20280.7109375,23330
20283.8671875,23331
20287.5546875,23333
20290.6640625,23333
20293.796875,23333
20297.203125,23333
20300.3125,23334
20303.671875,23332
20307.2578125,23332
20310.546875,23333
20314.1875,23329
20317.546875,23331
20321.0625,23332
20324.171875,23330
20327.7109375,23328
20330.78125,23335
20334.1484375,23330
20337.546875,23331
20340.640625,23332
20343.828125,23332
20346.8984375,23333
20350.375,23330
20353.875,23330
20357.671875,23329
20360.8203125,23331
20364.0,23331
20367.609375,23333
20371.0625,23330
20374.3359375,23331
20377.578125,23331
20381.015625,23329
20384.6171875,23330
20388.0078125,23331
20391.5703125,23331
20395.3046875,23329
20398.734375,23332
20402.1796875,23330
20405.6875,23334
20409.0,23330
20412.578125,23332
20416.1875,23330
20420.0546875,23330
20423.4921875,23330
20426.6328125,23334
20430.1015625,23329
20433.28125,23332
20436.59375,23331
20440.1484375,23331
20443.625,23335
20447.125,23332
20450.4296875,23333
20453.8828125,23332
20457.109375,23336
20461.234375,23333
20464.4140625,23332
20467.890625,23331
20471.171875,23329
20474.6796875,23331
20478.1640625,23330
20481.375,23330
20484.5390625,23333
20488.109375,23330
20491.2109375,23335
20494.296875,23332
20497.75,23330
20501.453125,23331
20504.7109375,23331
20508.2734375,23329
20512.140625,23329
20515.84375,23330
20519.4296875,23330
20522.7265625,23331
20525.9296875,23332
20529.671875,23334
20533.15625,23331
20536.953125,23331
20539.6875,23337
20542.734375,23330
20545.4609375,23332
20548.625,23329
20551.8828125,23331
20555.015625,23332
20558.21875,23330
20561.6953125,23331
20565.2890625,23332
20568.4765625,23330
20572.2890625,23330
20575.5703125,23330
20579.1015625,23328
20582.65625,23330
20586.0078125,23332
20589.4296875,23330
20592.9765625,23330
20596.0078125,23333
20599.5859375,23332
20602.96875,23330
20606.296875,23331
20609.4921875,23333
20613.140625,23332
20616.5390625,23331
20619.859375,23333
20622.9453125,23332
20626.34375,23332
20629.515625,23331
20632.984375,23333
20636.53125,23332
20639.828125,23331
20642.9140625,23332
20646.28125,23330
20650.3046875,23331
20654.359375,23330
20657.2421875,23333
20660.4765625,23331
20663.7890625,23331
20666.90625,23333
20670.3046875,23332
20673.5859375,23332
20676.90625,23331
20680.40625,23333
20683.75,23330
20687.0546875,23327
20690.5390625,23332
20693.5625,23331
20697.0703125,23332
20700.2890625,23331
20703.8046875,23331
20707.03125,23332
20710.3515625,23330
20713.6796875,23331
20716.984375,23330
20720.2265625,23330
20723.90625,23328
20726.578125,23330
20730.03125,23328
20733.5234375,23329
20737.0078125,23331
20740.21875,23332
20743.640625,23334
20746.5859375,23337
20749.421875,23332
20752.546875,23330
20756.0546875,23330
20759.6640625,23331
20762.78125,23333
20766.546875,23331
20770.15625,23332
20773.34375,23331
20776.375,23332
20779.5078125,23330
20783.5546875,23248
20785.28125,23229
20787.390625,23302
20790.2109375,23318
20793.765625,23345
20796.078125,23352
20798.734375,23356
20801.765625,23360
20805.3203125,23363
20808.5703125,23364
20812.6484375,23358
20816.1015625,23356
20819.46875,23362
20823.3203125,23363
20827.609375,23363
20831.328125,23363
20834.390625,23348
20837.40625,23352
20840.65625,23357
20845.359375,23353
20848.9375,23360
20852.53125,23363
20856.4921875,23365
20861.1875,23355
20864.9375,23357
20868.28125,23363
20871.9453125,23365
20875.4921875,23366
20879.46875,23364
20883.3125,23364
20887.84375,23366
20891.328125,23362
20894.96875,23363
20900.7421875,23352
20904.03125,23356
20908.6328125,23357
20912.0859375,23358
20915.6171875,23363
20919.3671875,23364
20923.2421875,23366
20926.90625,23362
20930.46875,23364
20934.2890625,23364
20938.8359375,23363
20942.796875,23364
20946.4765625,23364
20950.3671875,23363
20953.8203125,23363
20958.40625,23364
20961.6640625,23364
20967.453125,23289
20969.7890625,23331
20972.109375,23346
20975.0234375,23350
20977.1484375,23346
20979.3359375,23349
20982.546875,23354
20986.2421875,23353
20989.1875,23355
20992.4453125,23362
20995.5703125,23355
20999.765625,23357
21003.765625,23353
21007.171875,23358
21011.2578125,23356
21014.59375,23355
21018.59375,23358
21022.7265625,23354
21027.1171875,23355
21030.453125,23354
21034.1484375,23356
21038.5625,23352
21042.421875,23353
21045.984375,23354
21049.484375,23356
21053.078125,23355
21057.515625,23357
21061.3203125,23358
21065.3984375,23356
21070.5,23339
21073.3203125,23302
21075.7890625,23339
21078.40625,23348
21080.953125,23347
