time [s],inspiration [NA](/api/datatype/34/)
12010.25,23296
12013.1015625,23298
12016.1875,23300
12019.1484375,23299
12022.5390625,23301
12029.03125,23285
12032.2265625,23312
12036.671875,23305
12040.9453125,23285
12043.765625,23284
12047.0859375,23287
12050.59375,23308
12053.6796875,23304
12056.3359375,23290
12059.7578125,23296
12062.5859375,23299
12066.3515625,23278
12068.5078125,23287
12071.890625,23286
12075.3046875,23295
12078.0390625,23292
12080.5,23294
12083.2421875,23282
12086.171875,23266
12092.96875,23301
12096.4296875,23306
12099.890625,23305
12102.578125,23308
12105.5625,23317
12108.125,23308
12112.109375,23326
12114.53125,23327
12117.75,23313
12120.5625,23315
12123.5546875,23316
12126.6484375,23301
12129.5625,23307
12131.8125,23317
12134.3046875,23308
12136.9453125,23313
12139.6171875,23307
12142.1640625,23312
12153.078125,23295
12155.625,23297
12158.5390625,23297
12161.4765625,23307
12163.984375,23307
12168.5625,23315
12171.1484375,23308
12173.8828125,23319
12176.7734375,23313
12179.75,23310
12183.5,23303
12186.515625,23310
12189.9296875,23308
12192.8984375,23307
12195.859375,23313
12199.3203125,23311
12202.015625,23311
12204.8046875,23309
12207.6484375,23314
12210.4765625,23313
12213.28125,23308
12216.0859375,23310
12219.0234375,23304
12221.4609375,23314
12224.125,23312
12226.8515625,23307
12229.546875,23312
12232.484375,23311
12235.1640625,23310
12237.9453125,23312
12240.796875,23312
12243.7265625,23328
12248.203125,23321
12251.1796875,23310
12253.7265625,23308
12256.3203125,23309
12258.9921875,23304
12262.21875,23310
12264.8984375,23310
12267.4453125,23317
12270.59375,23322
12273.53125,23313
12277.0390625,23347
12282.234375,23316
12285.21875,23317
12288.015625,23320
12290.84375,23324
12292.8359375,23324
12296.9375,23335
12300.28125,23307
12303.375,23311
12306.421875,23316
12309.375,23320
12311.8515625,23324
12314.484375,23289
12317.078125,23313
12319.7265625,23303
12322.4921875,23307
12325.671875,23285
12327.9453125,23292
12331.3515625,23286
12333.9609375,23289
12336.3359375,23311
12341.1484375,23375
12346.046875,23325
12350.2578125,23304
12353.5625,23318
12356.7890625,23327
12361.4609375,23307
12363.9609375,23311
12368.0625,23287
12371.6640625,23299
12374.3359375,23313
12379.6171875,23301
12382.796875,23293
12385.6953125,23317
12388.8203125,23316
12393.3984375,23307
12395.953125,23311
12397.75,23286
12400.3125,23196
12403.8828125,23242
12407.234375,23209
12410.8125,23205
12413.8359375,23230
12417.09375,23227
12420.2734375,23216
12423.1484375,23262
12426.609375,23230
12429.65625,23223
12432.5625,23282
12435.234375,23321
12438.8828125,23299
12441.6171875,23299
12444.7265625,23307
12447.5390625,23314
12450.1015625,23301
12452.9296875,23307
12455.671875,23326
12458.984375,23287
12461.6796875,23290
12464.4140625,23307
12467.7578125,23289
12470.9921875,23279
12474.109375,23311
12476.7109375,23306
12481.546875,23300
12483.7265625,23314
12486.8203125,23311
12488.8203125,23301
12492.0859375,23276
12494.484375,23275
12497.34375,23280
12500.1015625,23285
12502.7265625,23279
12505.484375,23300
12507.5625,23303
12509.3359375,23300
12512.5625,23306
12515.0703125,23307
12517.7734375,23304
12520.359375,23305
12523.2421875,23311
12525.8203125,23309
12533.4375,23311
12537.828125,23308
12539.9765625,23307
12544.3046875,23308
12546.7421875,23306
12550.1484375,23308
12553.453125,23309
12555.453125,23306
12558.1171875,23310
12560.4140625,23320
12563.5,23315
12567.3125,23321
12570.9375,23329
12574.4921875,23321
12577.25,23316
12580.2421875,23320
12583.6328125,23324
12586.65625,23322
12589.484375,23318
12592.3125,23320
12595.328125,23327
12599.078125,23322
12601.6171875,23321
12606.2421875,23296
12608.2890625,23304
12611.359375,23310
12614.1953125,23315
12617.4921875,23313
12620.046875,23304
12622.6640625,23309
12625.3125,23308
12627.546875,23324
12630.375,23315
12633.296875,23321
12636.3359375,23320
12638.671875,23322
12641.578125,23315
12645.53125,23290
12648.828125,23285
12651.9765625,23319
12655.375,23306
12658.1875,23309
12661.234375,23292
12663.9140625,23309
12668.53125,23339
12672.609375,23335
12676.0703125,23317
12678.7734375,23319
12681.9453125,23322
12684.8203125,23327
12687.5234375,23370
12692.203125,23300
12698.0234375,23325
12700.9296875,23305
12703.4765625,23328
12711.359375,23295
12716.328125,23304
12721.34375,23301
12724.265625,23300
12728.359375,23304
12730.90625,23315
12733.4921875,23301
12736.3984375,23323
12738.8515625,23319
12741.9609375,23302
12744.9375,23299
12747.53125,23295
12750.3125,23312
12753.890625,23292
12757.4921875,23303
12763.359375,23286
12771.34375,23313
12773.578125,23386
12776.3046875,23398
12785.1171875,23425
12787.703125,23396
12794.28125,23405
12801.1796875,23325
12811.46875,23333
12821.078125,23322
12824.1484375,23325
12827.1015625,23328
12830.171875,23325
12833.359375,23319
12836.2578125,23323
12839.1484375,23319
12842.53125,23333
12845.7734375,23319
12849.2109375,23311
12852.0078125,23325
12854.5546875,23324
12856.9921875,23319
12860.0703125,23287
12862.7421875,23291
12865.046875,23280
12867.609375,23285
12870.7578125,23292
12873.7578125,23322
12876.8671875,23303
12880.6015625,23319
12882.46875,23327
12885.3828125,23319
12888.125,23322
12891.0390625,23322
12893.5,23324
12899.578125,23287
12903.578125,23295
12906.4296875,23299
12910.2421875,23304
12914.546875,23379
12921.53125,23335
12929.40625,23322
12932.5234375,23309
12934.8671875,23315
12938.109375,23319
12940.765625,23315
12943.8046875,23316
12946.6640625,23322
12949.5234375,23316
12952.046875,23297
12954.6953125,23310
12956.9609375,23304
12959.234375,23318
12961.75,23313
12964.3203125,23316
12967.09375,23312
12969.4609375,23319
12972.21875,23316
12974.84375,23317
12976.953125,23308
12979.984375,23305
12983.28125,23320
12986.140625,23317
12989.15625,23315
12991.90625,23328
12999.6640625,23300
13002.84375,23300
13005.515625,23303
13008.6328125,23305
13012.125,23302
13014.5625,23304
13016.953125,23322
13020.0546875,23317
13022.953125,23304
13026.5234375,23309
13028.75,23331
13031.7421875,23325
13034.1953125,23327
13037.390625,23323
13040.21875,23319
13043.1171875,23325
13045.4609375,23328
13048.2421875,23327
13050.7421875,23333
13053.5,23331
13055.90625,23326
13058.59375,23328
13061.828125,23316
13064.5859375,23323
13067.5234375,23321
13070.2421875,23313
13073.0859375,23324
13075.6796875,23322
13079.0,23312
13081.7734375,23322
13084.4453125,23323
13087.140625,23325
13089.8671875,23327
13092.859375,23327
13095.3828125,23323
13097.8125,23323
13109.8359375,23306
13113.984375,23305
13117.3046875,23313
13120.796875,23319
13123.46875,23315
13126.3515625,23317
13128.765625,23318
13131.5625,23315
13134.296875,23324
13136.875,23322
13139.8046875,23326
13142.3515625,23320
13144.8359375,23318
13147.5234375,23313
13149.7421875,23323
13152.5,23320
13155.1875,23327
13157.6953125,23316
13160.1484375,23321
13162.7421875,23318
13165.3125,23321
13167.8515625,23323
13170.2421875,23319
13172.65625,23317
13176.0703125,23327
13178.609375,23326
13181.0546875,23330
13183.6640625,23327
13186.2109375,23328
13188.984375,23318
13192.03125,23313
13195.125,23328
13198.609375,23308
13202.0234375,23318
13204.9296875,23318
13207.96875,23323
13211.5703125,23321
13215.1796875,23312
13217.890625,23320
13220.796875,23305
13222.828125,23383
13225.0546875,23361
13229.1796875,23321
13230.7421875,23322
13232.90625,23320
13236.3359375,23312
13238.9375,23317
13241.734375,23316
13244.6640625,23320
13247.0859375,23324
13249.953125,23317
13258.65625,23315
13273.3203125,23353
13276.859375,23316
13280.6640625,23290
13283.4140625,23284
13286.671875,23309
13291.5625,23300
13298.2109375,23303
13302.9921875,23295
13305.5234375,23309
13307.9296875,23300
13310.1640625,23285
13312.9921875,23261
13316.03125,23279
13318.40625,23294
13320.8828125,23280
13322.375,23285
13323.75,23319
13328.421875,23329
13333.375,23328
13336.0859375,23314
13339.265625,23317
13342.46875,23310
13345.125,23309
13348.0546875,23311
13350.5703125,23307
13353.5234375,23307
13356.2734375,23297
13357.640625,23288
13364.1328125,23271
13366.9140625,23270
13369.21875,23271
13372.015625,23275
13376.3359375,23281
13378.9140625,23275
13381.2421875,23275
13383.890625,23273
13386.5390625,23278
13389.3671875,23275
13392.578125,23284
13394.921875,23287
13397.6484375,23297
13403.8203125,23291
13410.7578125,23282
13414.40625,23281
13417.6953125,23294
13419.8828125,23290
13422.3984375,23291
13425.6328125,23291
13427.9609375,23298
13430.7578125,23289
13435.21875,23295
13437.8828125,23285
13440.6015625,23284
13443.4765625,23287
13445.390625,23287
13448.3984375,23285
13454.671875,23301
13458.4453125,23299
13461.5234375,23305
13463.7578125,23291
13466.140625,23277
13468.0234375,23283
13470.5703125,23290
13473.234375,23290
13476.25,23292
13478.9921875,23298
13481.7421875,23296
13484.5546875,23299
13487.4609375,23298
13490.1328125,23296
13492.609375,23296
13494.8828125,23297
13497.3203125,23296
13500.28125,23302
13503.203125,23301
13506.28125,23291
13509.6796875,23313
13512.25,23314
13514.5078125,23313
13517.234375,23315
13520.2734375,23318
13522.6875,23273
13528.671875,23248
13532.4453125,23246
13536.40625,23247
13542.640625,23282
13545.5390625,23290
13548.0234375,23286
13551.421875,23284
13553.9921875,23292
13557.1328125,23295
13559.8125,23301
13562.8046875,23301
13565.6640625,23302
13568.703125,23314
13573.9921875,23310
13577.078125,23306
13579.859375,23320
13582.28125,23326
13585.1171875,23325
13587.875,23324
13591.09375,23341
13594.1328125,23315
13597.1484375,23317
13601.9921875,23320
13604.3046875,23318
13607.0546875,23318
13609.9765625,23312
13612.453125,23315
13615.390625,23315
13618.34375,23316
13621.8203125,23314
13624.4921875,23315
13627.3671875,23308
13630.265625,23315
13633.0390625,23313
13635.8828125,23315
13639.1484375,23308
13641.9921875,23319
13648.0859375,23277
13650.6328125,23288
13653.3359375,23297
13656.28125,23300
13659.625,23307
13663.28125,23297
13666.3828125,23315
13669.953125,23344
13675.0078125,23314
13678.8671875,23316
13681.5859375,23312
13684.4296875,23313
13687.3359375,23311
13690.234375,23310
13694.0078125,23319
13696.9453125,23325
13699.90625,23315
13702.828125,23314
13705.7734375,23314
13708.625,23317
13711.6328125,23315
13714.625,23317
13717.5859375,23315
13725.359375,23280
13729.6875,23284
13733.65625,23272
13736.609375,23285
13739.9140625,23299
13743.4375,23299
13747.171875,23285
13750.1796875,23280
13753.2109375,23279
13755.8984375,23279
13759.6796875,23297
13762.046875,23287
13765.140625,23308
13768.9296875,23316
13772.0,23283
13774.8515625,23283
13777.484375,23285
13780.953125,23307
13783.5625,23307
13786.3984375,23314
13797.03125,23301
13800.1640625,23305
13803.59375,23299
13806.625,23303
13809.0390625,23291
13813.3828125,23314
13817.1953125,23310
13820.8671875,23318
13823.71875,23305
13826.1953125,23307
13829.359375,23312
13832.4375,23315
13835.4375,23320
13838.2890625,23324
13841.078125,23314
13846.1171875,23333
13848.6640625,23329
13851.296875,23318
13853.9921875,23321
13857.328125,23319
13860.203125,23320
13862.8515625,23313
13865.6875,23315
13868.5234375,23317
13871.421875,23302
13874.234375,23312
13876.859375,23312
13880.0390625,23318
13886.0625,23308
13889.03125,23302
13892.2578125,23313
13894.328125,23290
13896.921875,23327
13900.21875,23317
13902.640625,23316
13905.6484375,23317
13908.625,23312
13912.53125,23326
13915.796875,23329
13918.359375,23328
13920.8515625,23333
13923.828125,23319
13926.625,23326
13929.0625,23320
13932.125,23317
13934.6796875,23317
13937.3125,23322
13939.953125,23324
13942.828125,23312
13946.609375,23315
13949.40625,23317
13953.546875,23313
13956.1484375,23314
13962.484375,23323
13965.234375,23314
13967.875,23317
13970.578125,23310
13973.15625,23309
13975.59375,23314
13978.4375,23322
13980.6953125,23313
13983.6640625,23301
13986.609375,23303
13988.7734375,23308
13992.5078125,23374
13994.921875,23354
13998.8671875,23378
14003.3828125,23312
14015.875,23309
14020.578125,23301
14022.59375,23313
14024.9296875,23322
14028.203125,23328
14031.3515625,23329
14035.8125,23319
14039.6796875,23320
14042.7890625,23316
14046.5390625,23315
14049.0390625,23310
14054.453125,23326
14057.6015625,23330
14060.046875,23318
14062.6640625,23310
14064.8984375,23323
14067.140625,23336
14076.359375,23304
14083.0703125,23310
14086.109375,23302
14088.8046875,23303
14091.5703125,23312
14094.2109375,23321
14096.7734375,23316
14099.9140625,23315
14102.5859375,23311
14105.6875,23315
14108.03125,23321
14110.3203125,23317
14113.359375,23307
14115.8984375,23299
14119.171875,23321
14121.953125,23317
14125.0078125,23316
14127.546875,23319
14130.140625,23325
14132.9765625,23318
14135.96875,23315
14138.6953125,23316
14141.3671875,23323
14144.1875,23323
14146.953125,23320
14149.59375,23316
14152.5,23319
14155.296875,23327
14157.734375,23319
14160.5625,23321
14163.21875,23319
14165.7890625,23323
14168.765625,23315
14172.6484375,23328
14175.4921875,23323
14178.171875,23320
14181.0,23324
14184.046875,23320
14187.3203125,23310
14191.765625,23319
14194.6796875,23324
14197.0234375,23307
14199.3515625,23389
14205.1015625,23314
14209.4609375,23343
14212.7421875,23295
14214.75,23289
14218.3203125,23288
14221.5703125,23301
14224.3203125,23299
14227.109375,23318
14230.3671875,23297
14233.515625,23310
14236.8671875,23297
14239.5546875,23298
14242.6328125,23302
14245.4765625,23297
14248.5,23297
14251.2890625,23298
14254.21875,23308
14257.1171875,23321
14259.578125,23314
14269.2109375,23301
14279.84375,23276
14285.703125,23281
14288.96875,23306
14292.578125,23284
14295.7578125,23281
14298.7265625,23295
14301.75,23290
14304.609375,23286
14307.8203125,23289
14310.4609375,23293
14313.125,23288
14315.890625,23303
14321.171875,23305
14323.84375,23312
14326.5078125,23311
14329.1875,23313
14332.2421875,23314
14334.8203125,23311
14337.25,23314
14339.921875,23318
14342.59375,23315
14345.2890625,23317
14348.4609375,23312
14351.71875,23315
14354.8125,23314
14357.875,23317
14360.53125,23316
14363.09375,23316
14365.7578125,23316
14368.7109375,23321
14371.4375,23319
14374.140625,23310
14376.890625,23310
14379.4921875,23310
14381.9921875,23312
14385.171875,23315
14390.078125,23366
14393.5390625,23339
14397.2578125,23316
14400.0234375,23321
14402.1328125,23317
14404.5,23330
14412.78125,23301
14416.0234375,23298
14419.1171875,23298
14422.0859375,23309
14425.03125,23302
14427.6328125,23305
14430.453125,23303
14433.0703125,23305
14435.453125,23305
14437.828125,23307
14440.8125,23310
14443.53125,23310
14445.6484375,23307
14447.7421875,23319
14454.3125,23306
14456.59375,23324
14458.859375,23320
14461.2421875,23311
14463.71875,23306
14466.7265625,23301
14469.4375,23317
14472.0703125,23311
14474.71875,23317
14477.484375,23316
14479.84375,23316
14482.4609375,23308
14485.015625,23324
14488.0390625,23340
14491.75,23317
14496.328125,23390
14505.25,23355
14507.6328125,23349
14513.8515625,23343
14518.2734375,23316
14521.078125,23318
14523.4921875,23319
14526.6328125,23324
14529.3203125,23332
14531.703125,23343
14534.234375,23314
14540.625,23305
14547.8125,23318
14550.34375,23316
14553.6953125,23327
14556.65625,23311
14559.1015625,23323
14561.5546875,23328
14567.75,23326
14570.0078125,23333
14572.5625,23321
14579.4375,23332
14581.546875,23371
14586.015625,23336
14588.328125,23319
14592.3515625,23367
14596.8125,23308
14600.0,23306
14602.765625,23311
14605.921875,23395
14608.0625,23335
14612.421875,23329
14614.890625,23314
14618.25,23293
14620.859375,23283
14623.859375,23304
14626.546875,23305
14629.265625,23300
14631.90625,23283
14634.5703125,23295
14636.9296875,23311
14643.84375,23318
14646.875,23328
14649.796875,23319
14652.828125,23300
14658.71875,23289
14665.625,23287
14668.4140625,23301
14672.1015625,23370
14678.25,23312
14681.78125,23301
14684.46875,23329
14690.0,23295
14692.2734375,23309
14695.234375,23297
14698.6953125,23311
14701.25,23309
14704.078125,23309
14707.21875,23309
14709.9140625,23320
14712.4140625,23313
14714.9765625,23309
14720.1484375,23282
14723.875,23314
14727.1171875,23318
14730.328125,23310
14733.1484375,23310
14735.421875,23312
14737.859375,23311
14741.3125,23306
14744.3671875,23302
14747.2421875,23308
14751.515625,23314
14754.2890625,23337
14782.5859375,23327
14786.4296875,23406
14798.578125,23319
14805.390625,23299
14811.796875,23307
14815.734375,23306
14824.4140625,23325
14830.7890625,23341
14835.640625,23388
14839.3359375,23315
14841.90625,23343
14844.5703125,23333
14847.5859375,23327
14861.6875,23308
14865.4375,23309
14868.9921875,23309
14873.171875,23328
14875.796875,23321
14879.4453125,23323
14881.671875,23316
14885.125,23312
14887.453125,23316
14890.1953125,23313
14893.7578125,23322
14896.2421875,23305
14899.7109375,23309
14902.5390625,23304
14904.375,23298
14906.1484375,23317
14909.1484375,23320
14911.765625,23316
14914.3828125,23318
14917.078125,23317
14920.109375,23317
14922.5234375,23326
14925.09375,23323
14927.8125,23325
14930.5234375,23321
14933.25,23325
14935.953125,23327
14938.6484375,23325
14943.4453125,23366
14950.0546875,23265
