time [s],NN_interval [s/256](/api/datatype/318/)
23948.5703125,210
23949.35546875,201
23950.078125,185
23950.7734375,178
23951.47265625,179
23952.1796875,181
23952.92578125,191
23953.66015625,188
23954.41015625,192
23955.19921875,202
23955.9921875,203
23956.74609375,193
23957.453125,181
23958.16796875,183
23958.87890625,182
23959.60546875,186
23960.3125,181
23961.046875,188
23961.76953125,185
23962.4921875,185
23963.171875,174
23963.8671875,178
23964.5703125,180
23965.3046875,188
23966.01953125,183
23966.6953125,173
23967.37109375,173
23968.0390625,171
23968.75,182
23969.53125,200
23970.3828125,218
23971.234375,218
23972.8125,200
23973.546875,188
23974.25,180
23974.94140625,177
23975.609375,171
23976.30078125,177
23977.05859375,194
23977.89453125,214
23978.734375,215
23979.56640625,213
23980.40625,215
23981.1953125,202
23981.91796875,185
23982.6328125,183
23983.33203125,179
23984.046875,183
23984.7578125,182
23985.4765625,184
23986.23828125,195
23987.0390625,205
23987.79296875,193
23988.55859375,196
23989.3359375,199
23990.125,202
23990.8671875,190
23991.6015625,188
23992.328125,186
23993.03125,180
23993.71484375,175
23994.3828125,171
23995.0859375,180
23995.80078125,183
23996.5546875,193
23997.2734375,184
23997.99609375,185
23998.72265625,186
23999.453125,187
24000.15234375,179
24000.8359375,175
24001.55078125,183
24002.27734375,186
24002.99609375,184
24003.6953125,179
24004.4296875,188
24005.171875,190
24005.875,180
24006.5859375,182
24007.29296875,181
24008.00390625,182
24008.67578125,172
24009.37890625,180
24010.08984375,182
24010.8125,185
24011.50390625,177
24012.23828125,188
24012.98046875,190
24013.734375,193
24014.43359375,179
24015.1484375,183
24015.87109375,185
24016.58984375,184
24017.26953125,174
24017.95703125,176
24018.69140625,188
24019.4453125,193
24020.1640625,184
24020.8828125,184
24021.6328125,192
24022.3671875,188
24023.06640625,179
24023.71484375,166
24024.3515625,163
24024.99609375,165
24025.65625,169
24026.3515625,178
24027.03125,174
24027.73046875,179
24028.4765625,191
24029.26171875,201
24030.046875,201
24030.76171875,183
24031.4765625,183
24032.2109375,188
24032.94921875,189
24033.6796875,187
24034.3671875,176
24035.078125,182
24035.81640625,189
24036.57421875,194
24037.3046875,187
24038.06640625,195
24038.85546875,202
24039.640625,201
24040.37109375,187
24041.1171875,191
24041.875,194
24042.640625,196
24043.359375,184
24044.078125,184
24044.8203125,190
24045.5859375,196
24046.30859375,185
24047.02734375,184
24047.796875,197
24048.6015625,206
24049.4140625,208
24050.17578125,195
24050.96875,203
24051.7578125,202
24052.53125,198
24053.2578125,186
24053.98046875,185
24054.71484375,188
24055.47265625,194
24056.234375,195
24056.96875,188
24057.75390625,201
24058.55859375,206
24059.3125,193
24060.04296875,187
24060.77734375,188
24061.484375,181
24062.16015625,173
24062.8046875,165
24063.421875,158
24064.0234375,154
24064.6171875,152
24065.203125,150
24065.80078125,153
24066.38671875,150
24066.984375,153
24067.59765625,157
24068.2109375,157
24068.8125,154
24069.41796875,155
24070.05859375,164
24070.71875,169
24071.37890625,169
24072.015625,163
24072.68359375,171
24073.3828125,179
24074.09375,182
24074.76171875,171
24075.4609375,179
24076.16796875,181
24076.87890625,182
24077.5546875,173
24078.26171875,181
24078.99609375,188
24079.73828125,190
24080.43359375,178
24081.14453125,182
24081.84765625,180
24082.54296875,178
24083.2109375,171
24083.8984375,176
24084.609375,182
24085.3515625,190
24086.0390625,176
24086.70703125,171
24087.3671875,169
24090.96875,222
24091.80859375,215
24092.62109375,208
24093.40625,201
24094.1796875,198
24094.91015625,187
24095.6640625,193
24096.44140625,199
24097.2578125,209
24098.09375,214
24098.88671875,203
24099.6953125,207
24100.5078125,208
24101.3203125,208
24102.12109375,205
24102.8671875,191
24103.6171875,192
24104.35546875,189
24105.04296875,176
24105.703125,169
24106.33984375,163
24106.984375,165
24107.6328125,166
24108.26953125,163
24108.89453125,160
24109.515625,159
24110.1328125,158
24110.75,158
24111.34765625,153
24111.94921875,154
24112.55078125,154
24113.1640625,157
24113.8125,166
24114.53515625,185
24115.35546875,210
24116.1796875,211
24118.36328125,183
24119.07421875,182
24119.78125,181
24120.45703125,173
24121.12109375,170
24121.79296875,172
24122.484375,177
24123.21484375,187
24123.9140625,179
24124.609375,178
24125.33984375,187
24126.09765625,194
24126.875,199
24127.60546875,187
24128.359375,193
24129.15234375,203
24129.96875,209
24130.75390625,201
24131.4921875,189
24132.26171875,197
24133.03125,197
24133.8046875,198
24134.51953125,183
24135.25,187
24135.9921875,190
24136.75390625,195
24137.47265625,184
24138.20703125,188
24138.953125,191
24139.67578125,185
24140.3515625,173
24141.01953125,171
24141.68359375,170
24142.34765625,170
24143.0,167
24143.625,160
24144.2734375,166
24144.9609375,176
24145.71875,194
24146.4609375,190
24147.265625,206
24148.12890625,221
24148.95703125,212
24150.51953125,200
24151.30859375,202
24152.08984375,200
24152.8359375,191
24153.62109375,201
24154.42578125,206
24155.2265625,205
24155.984375,194
24156.77734375,203
24157.58984375,208
24158.36328125,198
24159.078125,183
24159.79296875,183
24160.49609375,180
24161.2265625,187
24161.91015625,175
24162.63671875,186
24163.39453125,194
24164.171875,199
24164.890625,184
24165.58984375,179
24166.2890625,179
24166.98828125,179
24167.640625,167
24168.31640625,173
24169.00390625,176
24169.7109375,181
24170.3828125,172
24171.078125,178
24171.81640625,189
24172.5859375,197
24173.328125,190
24174.05859375,187
24174.82421875,196
24175.61328125,202
24176.40234375,202
24177.125,185
24177.83203125,181
24178.5078125,173
24179.15234375,165
24179.79296875,164
24180.421875,161
24181.0546875,162
24181.6875,162
24182.32421875,163
24183.0,173
24183.7265625,186
24184.46484375,189
24185.17578125,182
24185.9375,195
24186.72265625,201
24187.47265625,192
24188.1953125,185
24188.90234375,181
24189.60546875,180
24190.29296875,176
24190.99609375,180
24191.69140625,178
24192.41015625,184
24193.10546875,178
24193.7890625,175
24194.49609375,181
24195.234375,189
24196.0234375,202
24196.765625,190
24198.140625,177
24198.81640625,173
24199.48046875,170
24200.13671875,168
24200.8125,173
24201.5234375,182
24202.2421875,184
24203.0,194
24203.7578125,194
24204.49609375,189
24205.21484375,184
24205.94140625,186
24206.640625,179
24207.32421875,175
24207.984375,169
24208.60546875,159
24209.1953125,151
24209.79296875,153
24210.41796875,160
24211.12109375,180
24211.83203125,182
24212.57421875,190
24213.3984375,211
24214.21875,210
24215.00390625,201
24215.80859375,206
24216.609375,205
24217.34765625,189
24218.08203125,188
24218.8125,187
24219.55078125,189
24220.26171875,182
24220.98046875,184
24221.73828125,194
24222.5390625,205
24223.328125,202
24224.12890625,205
24224.96484375,214
24225.74609375,200
24226.47265625,186
24227.19921875,186
24227.91015625,182
24228.6015625,177
24229.30859375,181
24230.04296875,188
24230.83203125,202
24231.5859375,193
24232.36328125,199
24233.171875,207
24233.953125,200
24234.6875,188
24235.4765625,202
24236.21875,190
24236.953125,188
24237.64453125,177
24238.35546875,182
24239.08984375,188
24239.796875,181
24240.4921875,178
24241.1875,178
24241.875,176
24242.52734375,167
24243.1484375,159
24243.78125,162
24244.390625,156
24244.984375,152
24245.58203125,153
24246.171875,151
24246.76171875,151
24247.34375,149
24247.93359375,151
24248.515625,149
24249.09765625,149
24249.671875,147
24250.2578125,150
24250.83984375,149
24251.42578125,150
24252.00390625,148
24252.58984375,150
24253.17578125,150
24253.77734375,154
24254.375,153
24254.97265625,153
24255.55078125,148
24256.12109375,146
24256.6796875,143
24257.2265625,140
24257.7734375,140
24258.30859375,137
24258.8359375,135
24259.37890625,139
24259.9375,143
24260.53125,152
24261.1328125,154
24261.75,158
24262.359375,156
24262.9765625,158
24263.578125,154
24264.15625,148
24264.75,152
24265.375,160
24266.07421875,179
24266.76953125,178
24267.44921875,174
24268.16015625,182
24268.875,183
24269.55859375,175
24270.21875,169
24270.87109375,167
24271.53515625,170
24272.1875,167
24272.82421875,163
24273.4609375,163
24274.1328125,172
24274.87890625,191
24275.57421875,178
24276.3125,189
24277.16015625,217
24278.03125,223
24280.234375,183
24280.91796875,175
24281.625,181
24282.38671875,195
24283.19140625,206
24283.96484375,198
24284.77734375,208
24285.6171875,215
24286.375,194
24287.8046875,178
24288.46484375,169
24289.1171875,167
24289.76953125,167
24290.4296875,169
24291.16015625,187
24291.9453125,201
24292.67578125,187
24294.2109375,201
24294.94921875,189
24295.66015625,182
24296.41796875,194
24297.1796875,195
24297.90625,186
24298.640625,188
24299.421875,200
24300.19921875,199
24300.9609375,195
24301.765625,206
24302.57421875,207
24303.33203125,194
24304.09375,195
24304.8671875,198
24305.59765625,187
24306.30859375,182
24307.04296875,188
24307.7578125,183
24308.4296875,172
24309.0703125,164
24309.69140625,159
24310.3046875,157
24310.8984375,152
24311.48046875,149
24312.0625,149
24312.66796875,155
24313.34765625,174
24314.12890625,200
24314.97265625,216
24315.8046875,213
24317.30078125,182
24317.984375,175
24318.66796875,175
24319.40234375,188
24320.22265625,210
24321.07421875,218
24321.875,205
24322.70703125,213
24323.56640625,220
24324.41015625,216
24325.17578125,196
24325.93359375,194
24326.69921875,196
24327.48828125,202
24328.23046875,190
24328.96484375,188
24329.78125,209
24331.4921875,216
24332.99609375,188
24333.71484375,184
24334.5625,217
24337.04296875,211
24337.87890625,214
24338.734375,219
24339.60546875,223
24340.45703125,218
24341.328125,223
24342.15625,212
24342.96484375,207
24343.79296875,212
24344.625,213
24345.421875,204
24346.15625,188
24346.83984375,175
24347.51953125,174
24348.1953125,173
24348.8828125,176
24349.63671875,193
24350.44140625,206
24351.25390625,208
24352.05859375,206
24352.80078125,190
24353.52734375,186
24354.2734375,191
24355.05078125,199
24355.859375,207
24356.64453125,201
24357.3828125,189
24358.15625,198
24358.9453125,202
24359.7578125,208
24360.53125,198
24361.296875,196
24362.0546875,194
24362.85546875,205
24363.6796875,211
24364.41796875,189
24365.19140625,198
24365.953125,195
24366.71484375,195
24367.4453125,187
24368.1953125,192
24369.00390625,207
24369.83984375,214
24370.625,201
24371.42578125,205
24372.234375,207
24373.046875,208
24373.80078125,193
24374.56640625,196
24375.34375,199
24376.14453125,205
24376.89453125,192
24377.66015625,196
24378.44921875,202
24379.25,205
24380.00390625,193
24380.7578125,193
24381.49609375,189
24382.1953125,179
24382.87890625,175
24383.52734375,166
24384.14453125,158
24384.7421875,153
24385.34765625,155
24385.98828125,164
24386.71875,187
24387.49609375,199
24388.23828125,190
24389.00390625,196
24389.7734375,197
24390.5390625,196
24391.2578125,184
24391.96484375,181
24392.68359375,184
24393.4296875,191
24394.1640625,188
24394.8828125,184
24395.63671875,193
24396.4140625,199
24397.1796875,196
24397.921875,190
24398.67578125,193
24399.44921875,198
24400.1953125,191
24400.90234375,181
24401.625,185
24402.3671875,190
24403.0859375,184
24403.7890625,180
24404.53125,190
24405.296875,196
24406.0390625,190
24406.75390625,183
24407.46484375,182
24408.15234375,176
24408.8046875,167
24409.45703125,167
24410.125,171
24410.7734375,166
24411.43359375,169
24412.1171875,175
24412.85546875,189
24413.59375,189
24414.30859375,183
24415.03515625,186
24415.77734375,190
24416.53125,193
24417.25390625,185
24417.984375,187
24418.734375,192
24419.49609375,195
24420.2109375,183
24420.9453125,188
24421.703125,194
24422.48046875,199
24423.20703125,186
24423.94140625,188
24424.6875,191
24425.46484375,199
24426.19921875,188
24426.9296875,187
24427.69921875,197
24428.48828125,202
24429.26171875,198
24429.984375,185
24430.7109375,186
24431.44140625,187
24432.1953125,193
24432.9140625,184
